time,population
2034.2223683489506,5061734.905640729
2034.2251082251082,5062331.403158308
2034.2278481012659,5062927.698048595
2034.2305879774235,5063523.790316165
2034.233327853581,5064119.679965612
2034.2360677297386,5064715.367001734
2034.2388076058962,5065310.851429253
2034.2415474820539,5065906.1332530035
2034.2442873582113,5066501.212477829
2034.247027234369,5067096.089108789
2034.2497671105266,5067690.763150858
2034.2525069866842,5068285.234609122
2034.255246862842,5068879.5034887325
2034.2579867389993,5069473.569794853
2034.260726615157,5070067.433532863
2034.2634664913146,5070661.09470805
2034.2662063674723,5071254.553325821
2034.26894624363,5071847.809391643
2034.2716861197873,5072440.862911
2034.274425995945,5073033.713889581
2034.2771658721026,5073626.362332996
2034.2799057482603,5074218.808246967
2034.2826456244177,5074811.051637228
2034.2853855005753,5075403.092509723
2034.288125376733,5075994.930870314
2034.2908652528906,5076586.566724975
2034.2936051290483,5077178.000079738
2034.2963450052057,5077769.230940657
2034.2990848813633,5078360.259313989
2034.301824757521,5078951.085205911
2034.3045646336786,5079541.708622708
2034.307304509836,5080132.1295706825
2034.3100443859937,5080722.348056345
2034.3127842621514,5081312.364086121
2034.315524138309,5081902.177666548
2034.3182640144666,5082491.788804226
2034.321003890624,5083081.19750577
2034.3237437667817,5083670.403778001
2034.3264836429394,5084259.407627659
2034.329223519097,5084848.209061593
2034.3319633952544,5085436.808086666
2034.334703271412,5086025.20470995
2034.3374431475697,5086613.398938433
2034.3401830237274,5087201.390779214
2034.342922899885,5087789.180239453
2034.3456627760424,5088376.767326323
2034.3484026522,5088964.152047208
2034.3511425283577,5089551.334409404
2034.3538824045154,5090138.314420321
2034.3566222806728,5090725.092087381
2034.3593621568305,5091311.667418214
2034.362102032988,5091898.040420363
2034.3648419091458,5092484.211101485
2034.3675817853034,5093070.179469299
2034.3703216614608,5093655.945531532
2034.3730615376185,5094241.509296126
2034.3758014137761,5094826.870770931
2034.3785412899338,5095412.0299639115
2034.3812811660912,5095996.986883046
2034.3840210422488,5096581.741536516
2034.3867609184065,5097166.293932421
2034.3895007945641,5097750.644078971
2034.3922406707218,5098334.791984435
2034.3949805468792,5098918.737657098
2034.3977204230368,5099502.481105449
2034.4004602991945,5100086.022337892
2034.4032001753521,5100669.361362943
2034.4059400515096,5101252.498189131
2034.4086799276672,5101835.432825186
2034.4114198038249,5102418.165279761
2034.4141596799825,5103000.695561614
2034.4168995561402,5103583.023679563
2034.4196394322976,5104165.1496424405
2034.4223793084552,5104747.073459286
2034.4251191846129,5105328.79513905
2034.4278590607705,5105910.314690798
2034.4305989369282,5106491.63212365
2034.4333388130856,5107072.747446743
2034.4360786892432,5107653.660669418
2034.4388185654009,5108234.371800929
2034.4415584415585,5108814.880850644
2034.444298317716,5109395.187827938
2034.4470381938736,5109975.292742394
2034.4497780700312,5110555.1956035085
2034.452517946189,5111134.896420888
2034.4552578223465,5111714.395204199
2034.457997698504,5112293.691963119
2034.4607375746616,5112872.786707533
2034.4634774508193,5113451.6794472365
2034.466217326977,5114030.370192137
2034.4689572031343,5114608.858952153
2034.471697079292,5115187.145737408
2034.4744369554496,5115765.230557936
2034.4771768316073,5116343.113423888
2034.479916707765,5116920.794345467
2034.4826565839223,5117498.273332891
2034.48539646008,5118075.550396581
2034.4881363362376,5118652.625546873
2034.4908762123953,5119229.498794211
2034.4936160885527,5119806.1701490525
2034.4963559647103,5120382.639622054
2034.499095840868,5120958.907223793
2034.5018357170256,5121534.972964948
2034.5045755931833,5122110.836856264
2034.5073154693407,5122686.498908491
2034.5100553454984,5123261.959132585
2034.512795221656,5123837.217539418
2034.5155350978137,5124412.274139967
2034.518274973971,5124987.128945221
2034.5210148501287,5125561.781966374
2034.5237547262864,5126136.233214531
2034.526494602444,5126710.482700908
2034.5292344786017,5127284.530436776
2034.531974354759,5127858.37643342
2034.5347142309167,5128432.020702327
2034.5374541070744,5129005.463254898
2034.540193983232,5129578.70410264
2034.5429338593894,5130151.743257075
2034.545673735547,5130724.58072992
2034.5484136117047,5131297.216532814
2034.5511534878624,5131869.650677499
2034.55389336402,5132441.883175775
2034.5566332401775,5133013.914039455
2034.559373116335,5133585.743280551
2034.5621129924928,5134157.370910991
2034.5648528686504,5134728.7969428105
2034.5675927448078,5135300.021388055
2034.5703326209655,5135871.044258969
2034.5730724971231,5136441.865567713
2034.5758123732808,5137012.485326556
2034.5785522494384,5137582.9035478225
2034.5812921255958,5138153.120243846
2034.5840320017535,5138723.135427166
2034.5867718779111,5139292.94911023
2034.5895117540688,5139862.561305599
2034.5922516302262,5140431.972025836
2034.5949915063838,5141001.1812837105
2034.5977313825415,5141570.189091904
2034.6004712586991,5142138.995463204
2034.6032111348568,5142707.600410456
2034.6059510110142,5143276.003946516
2034.6086908871719,5143844.206084437
2034.6114307633295,5144412.206837192
2034.6141706394872,5144980.006217855
2034.6169105156448,5145547.604239559
2034.6196503918022,5146115.000915444
2034.6223902679599,5146682.196258856
2034.6251301441175,5147249.190283049
2034.6278700202752,5147815.983001387
2034.6306098964326,5148382.574427239
2034.6333497725902,5148948.964574176
2034.6360896487479,5149515.153455684
2034.6388295249055,5150081.141085352
2034.6415694010632,5150646.927476827
2034.6443092772206,5151212.512643768
2034.6470491533782,5151777.896600027
2034.649789029536,5152343.079359374
2034.6525289056935,5152908.060935684
2034.655268781851,5153472.84134284
2034.6580086580086,5154037.420594925
2034.6607485341663,5154601.798705935
2034.663488410324,5155165.97568997
2034.6662282864816,5155729.951561188
2034.668968162639,5156293.726333755
2034.6717080387966,5156857.300022036
2034.6744479149543,5157420.672640309
2034.677187791112,5157983.844202956
2034.6799276672693,5158546.814724372
2034.682667543427,5159109.584219143
2034.6854074195846,5159672.152701775
2034.6881472957423,5160234.520186875
2034.6908871719,5160796.686689106
2034.6936270480574,5161358.652223141
2034.696366924215,5161920.41680385
2034.6991068003726,5162481.980446017
2034.7018466765303,5163043.34316453
2034.7045865526877,5163604.504974284
2034.7073264288454,5164165.465890374
2034.710066305003,5164726.2259278055
2034.7128061811607,5165286.78510169
2034.7155460573183,5165847.143427194
2034.7182859334757,5166407.300919493
2034.7210258096334,5166967.257593955
2034.723765685791,5167527.013465868
2034.7265055619487,5168086.568550622
2034.729245438106,5168645.92286361
2034.7319853142637,5169205.076420427
2034.7347251904214,5169764.029236581
2034.737465066579,5170322.78132768
2034.7402049427367,5170881.332709389
2034.742944818894,5171439.683397383
2034.7456846950518,5171997.833407529
2034.7484245712094,5172555.782755609
2034.751164447367,5173113.531457512
2034.7539043235245,5173671.079529128
2034.7566441996821,5174228.426986546
2034.7593840758398,5174785.573845772
2034.7621239519974,5175342.520122909
2034.764863828155,5175899.265834115
2034.7676037043125,5176455.81099556
2034.7703435804701,5177012.155623606
2034.7730834566278,5177568.29973453
2034.7758233327854,5178124.243344709
2034.778563208943,5178679.986470577
2034.7813030851005,5179235.529128575
2034.7840429612581,5179790.871335337
2034.7867828374158,5180346.0131074125
2034.7895227135734,5180900.954461453
2034.7922625897309,5181455.695414116
2034.7950024658885,5182010.235982253
2034.7977423420461,5182564.576182633
2034.8004822182038,5183118.716032121
2034.8032220943614,5183672.65554764
2034.8059619705189,5184226.39474612
2034.8087018466765,5184779.933644681
2034.8114417228342,5185333.272260362
2034.8141815989918,5185886.4106103005
2034.8169214751492,5186439.348711641
2034.8196613513069,5186992.08658172
2034.8224012274645,5187544.6242377935
2034.8251411036222,5188096.961697212
2034.8278809797798,5188649.098977381
2034.8306208559372,5189201.036095718
2034.833360732095,5189752.773069826
2034.8361006082525,5190304.3099172255
2034.8388404844102,5190855.646655539
2034.8415803605676,5191406.783302395
2034.8443202367253,5191957.71987561
2034.847060112883,5192508.4563929215
2034.8497999890405,5193058.992872163
2034.8525398651982,5193609.329331222
2034.8552797413556,5194159.465787993
2034.8580196175133,5194709.4022605615
2034.860759493671,5195259.138766927
2034.8634993698286,5195808.675325192
2034.866239245986,5196358.011953462
2034.8689791221436,5196907.148670034
2034.8717189983013,5197456.085493122
2034.874458874459,5198004.822441037
2034.8771987506166,5198553.359532143
2034.879938626774,5199101.696784814
2034.8826785029316,5199649.834217608
2034.8854183790893,5200197.771849004
2034.888158255247,5200745.509697576
2034.8908981314044,5201293.047781907
2034.893638007562,5201840.386120767
2034.8963778837197,5202387.524732846
2034.8991177598773,5202934.463636926
2034.901857636035,5203481.202851848
2034.9045975121924,5204027.742396452
2034.90733738835,5204574.082289775
2034.9100772645077,5205120.222550765
2034.9128171406653,5205666.163198466
2034.9155570168227,5206211.904251935
2034.9182968929804,5206757.445730411
2034.921036769138,5207302.787653055
2034.9237766452957,5207847.930039118
2034.9265165214533,5208392.872907908
2034.9292563976107,5208937.616278739
2034.9319962737684,5209482.160171111
2034.934736149926,5210026.504604443
2034.9374760260837,5210570.649598246
2034.940215902241,5211114.595172045
2034.9429557783988,5211658.341345545
2034.9456956545564,5212201.888138369
2034.948435530714,5212745.23557024
2034.9511754068717,5213288.383660929
2034.9539152830291,5213831.332430215
2034.9566551591868,5214374.0818980625
2034.9593950353444,5214916.632084353
2034.962134911502,5215458.983009065
2034.9648747876597,5216001.134692227
2034.9676146638171,5216543.087153873
2034.9703545399748,5217084.840414226
2034.9730944161324,5217626.3944934225
2034.97583429229,5218167.7494116975
2034.9785741684475,5218708.90518929
2034.9813140446051,5219249.861846625
2034.9840539207628,5219790.619404043
2034.9867937969204,5220331.177881984
2034.989533673078,5220871.537300935
2034.9922735492355,5221411.697681391
2034.9950134253932,5221951.659044028
2034.9977533015508,5222491.421409447
2035.0004931777084,5223030.984798335
2035.0032330538659,5223570.34923139
2035.0059729300235,5224109.514729496
2035.0087128061812,5224648.481313448
2035.0114526823388,5225187.2490041405
2035.0141925584965,5225725.817822517
2035.0169324346539,5226264.187789527
2035.0196723108115,5226802.358926304
2035.0224121869692,5227340.331253897
2035.0251520631268,5227878.104793453
2035.0278919392842,5228415.67956612
2035.030631815442,5228953.055593233
2035.0333716915995,5229490.232896042
2035.0361115677572,5230027.211495893
2035.0388514439148,5230563.991414181
2035.0415913200723,5231100.572672307
2035.04433119623,5231636.955291852
2035.0470710723876,5232173.13929432
2035.0498109485452,5232709.124701303
2035.0525508247026,5233244.911534402
2035.0552907008603,5233780.499815399
2035.058030577018,5234315.889565993
2035.0607704531756,5234851.080807978
2035.0635103293332,5235386.073563196
2035.0662502054906,5235920.867853494
2035.0689900816483,5236455.463700904
2035.071729957806,5236989.861127371
2035.0744698339636,5237524.060154935
2035.077209710121,5238058.060805644
2035.0799495862786,5238591.863101724
2035.0826894624363,5239125.467065317
2035.085429338594,5239658.872718661
2035.0881692147516,5240192.080084044
2035.090909090909,5240725.089183756
2035.0936489670667,5241257.900040269
2035.0963888432243,5241790.512675973
2035.099128719382,5242322.92711335
2035.1018685955394,5242855.143374886
2035.104608471697,5243387.1614832515
2035.1073483478547,5243918.981461029
2035.1100882240123,5244450.603330896
2035.11282810017,5244982.027115579
2035.1155679763274,5245513.252837809
2035.118307852485,5246044.280520496
2035.1210477286427,5246575.11018647
2035.1237876048003,5247105.741858648
2035.126527480958,5247636.175560001
2035.1292673571154,5248166.411313502
2035.132007233273,5248696.449142303
2035.1347471094307,5249226.289069475
2035.1374869855883,5249755.931118179
2035.1402268617458,5250285.3753115805
2035.1429667379034,5250814.621673027
2035.145706614061,5251343.67022578
2035.1484464902187,5251872.5209931955
2035.1511863663764,5252401.173998673
2035.1539262425338,5252929.629265621
2035.1566661186914,5253457.886817625
2035.159405994849,5253985.946678187
2035.1621458710067,5254513.8088708995
2035.1648857471641,5255041.473419363
2035.1676256233218,5255568.940347352
2035.1703654994794,5256096.209678561
2035.173105375637,5256623.281436774
2035.1758452517947,5257150.155645823
2035.1785851279521,5257676.832329544
2035.1813250041098,5258203.3115119515
2035.1840648802674,5258729.593216977
2035.186804756425,5259255.677468642
2035.1895446325825,5259781.5642909715
2035.1922845087402,5260307.25370817
2035.1950243848978,5260832.745744357
2035.1977642610555,5261358.040423743
2035.200504137213,5261883.137770588
2035.2032440133705,5262408.03780915
2035.2059838895282,5262932.740563871
2035.2087237656858,5263457.246059107
2035.2114636418435,5263981.5543193035
2035.2142035180009,5264505.665368907
2035.2169433941585,5265029.579232548
2035.2196832703162,5265553.295934768
2035.2224231464738,5266076.815500202
2035.2251630226315,5266600.137953525
2035.227902898789,5267123.263319427
2035.2306427749465,5267646.191622764
2035.2333826511042,5268168.9228883125
2035.2361225272618,5268691.45714094
2035.2388624034193,5269213.794405515
2035.241602279577,5269735.934707086
2035.2443421557346,5270257.8780706115
2035.2470820318922,5270779.624521145
2035.2498219080499,5271301.174083785
2035.2525617842073,5271822.526783631
2035.255301660365,5272343.682645963
2035.2580415365226,5272864.641695971
2035.2607814126802,5273385.40395894
2035.2635212888376,5273905.969460155
2035.2662611649953,5274426.338225076
2035.269001041153,5274946.510279083
2035.2717409173106,5275466.485647639
2035.2744807934682,5275986.264356259
2035.2772206696256,5276505.846430458
2035.2799605457833,5277025.231895925
2035.282700421941,5277544.420778266
2035.2854402980986,5278063.413103178
2035.288180174256,5278582.208896358
2035.2909200504137,5279100.808183678
2035.2936599265713,5279619.210990926
2035.296399802729,5280137.417343982
2035.2991396788866,5280655.427268767
2035.301879555044,5281173.240791205
2035.3046194312017,5281690.857937397
2035.3073593073593,5282208.27873336
2035.310099183517,5282725.503205193
2035.3128390596746,5283242.53137905
2035.315578935832,5283759.36328108
2035.3183188119897,5284275.998937608
2035.3210586881473,5284792.438374875
2035.323798564305,5285308.681619212
2035.3265384404624,5285824.728696949
2035.32927831662,5286340.579634589
2035.3320181927777,5286856.2344585555
2035.3347580689353,5287371.693195357
2035.337497945093,5287886.955871545
2035.3402378212504,5288402.022513677
2035.342977697408,5288916.893148479
2035.3457175735657,5289431.567802599
2035.3484574497234,5289946.046502763
2035.3511973258808,5290460.32927571
2035.3539372020384,5290974.416148344
2035.356677078196,5291488.307147486
2035.3594169543537,5292002.002300048
2035.3621568305114,5292515.501632984
2035.3648967066688,5293028.805173246
2035.3676365828264,5293541.912947966
2035.370376458984,5294054.8249841845
2035.3731163351417,5294567.541309033
2035.3758562112992,5295080.061949643
2035.3785960874568,5295592.38693332
2035.3813359636144,5296104.516287282
2035.384075839772,5296616.450038837
2035.3868157159297,5297128.188215335
2035.3895555920872,5297639.730844127
2035.3922954682448,5298151.077952737
2035.3950353444025,5298662.229568603
2035.39777522056,5299173.185719252
2035.4005150967175,5299683.94643221
2035.4032549728752,5300194.511735173
2035.4059948490328,5300704.881655757
2035.4087347251905,5301215.05622166
2035.4114746013481,5301725.035460626
2035.4142144775055,5302234.819400399
2035.4169543536632,5302744.408068894
2035.4196942298208,5303253.801493942
2035.4224341059785,5303762.999703458
2035.425173982136,5304272.002725361
2035.4279138582936,5304780.810587738
2035.4306537344512,5305289.423318591
2035.4333936106088,5305797.840946009
2035.4361334867665,5306306.063498128
2035.438873362924,5306814.091003077
2035.4416132390816,5307321.92348916
2035.4443531152392,5307829.560984594
2035.4470929913969,5308337.0035176845
2035.4498328675543,5308844.251116735
2035.452572743712,5309351.303810217
2035.4553126198696,5309858.161626524
2035.4580524960272,5310364.824594127
2035.4607923721849,5310871.2927415455
2035.4635322483423,5311377.566097295
2035.4662721245,5311883.644690065
2035.4690120006576,5312389.528548453
2035.4717518768152,5312895.217701149
2035.4744917529727,5313400.712176841
2035.4772316291303,5313906.012004384
2035.479971505288,5314411.117212549
2035.4827113814456,5314916.027830191
2035.4854512576032,5315420.743886212
2035.4881911337607,5315925.265409508
2035.4909310099183,5316429.592429143
2035.493670886076,5316933.724974105
2035.4964107622336,5317437.663073456
2035.4991506383913,5317941.406756307
2035.5018905145487,5318444.956051764
2035.5046303907063,5318948.310989105
2035.507370266864,5319451.471597522
2035.5101101430216,5319954.437906289
2035.512850019179,5320457.209944682
2035.5155898953367,5320959.7877421435
2035.5183297714943,5321462.171328033
2035.521069647652,5321964.360731793
2035.5238095238096,5322466.355982905
2035.526549399967,5322968.157110855
2035.5292892761247,5323469.764145291
2035.5320291522823,5323971.177115779
2035.53476902844,5324472.396051971
2035.5375089045974,5324973.420983512
2035.540248780755,5325474.251940219
2035.5429886569127,5325974.888951823
2035.5457285330704,5326475.332048138
2035.548468409228,5326975.581259018
2035.5512082853854,5327475.636614319
2035.553948161543,5327975.49814406
2035.5566880377007,5328475.165878179
2035.5594279138584,5328974.639846693
2035.5621677900158,5329473.9200796215
2035.5649076661734,5329973.006607147
2035.567647542331,5330471.8994593695
2035.5703874184887,5330970.598666472
2035.5731272946464,5331469.104258676
2035.5758671708038,5331967.416266206
2035.5786070469615,5332465.534719444
2035.581346923119,5332963.459648696
2035.5840867992767,5333461.191084347
2035.5868266754342,5333958.729056779
2035.5895665515918,5334456.073596541
2035.5923064277495,5334953.224734099
2035.595046303907,5335450.182499997
2035.5977861800648,5335946.946924823
2035.6005260562222,5336443.518039162
2035.6032659323798,5336939.895873764
2035.6060058085375,5337436.080459293
2035.6087456846951,5337932.071826496
2035.6114855608525,5338427.870006122
2035.6142254370102,5338923.475029075
2035.6169653131678,5339418.8869261835
2035.6197051893255,5339914.105728354
2035.6224450654831,5340409.131466532
2035.6251849416406,5340903.964171666
2035.6279248177982,5341398.6038748585
2035.6306646939559,5341893.050607139
2035.6334045701135,5342387.30439961
2035.636144446271,5342881.365283375
2035.6388843224286,5343375.233289702
2035.6416241985862,5343868.908449773
2035.6443640747439,5344362.390794852
2035.6471039509015,5344855.680356239
2035.649843827059,5345348.777165239
2035.6525837032166,5345841.681253312
2035.6553235793742,5346334.392651839
2035.6580634555319,5346826.911392279
2035.6608033316893,5347319.237506091
2035.663543207847,5347811.3710248945
2035.6662830840046,5348303.311980225
2035.6690229601622,5348795.060403698
2035.6717628363199,5349286.616326972
2035.6745027124773,5349777.979781696
2035.677242588635,5350269.150799686
2035.6799824647926,5350760.129412673
2035.6827223409502,5351250.915652469
2035.685462217108,5351741.509550921
2035.6882020932653,5352231.911139877
2035.690941969423,5352722.120451344
2035.6936818455806,5353212.137517248
2035.6964217217383,5353701.962369594
2035.6991615978957,5354191.595040378
2035.7019014740533,5354681.035561768
2035.704641350211,5355170.28396584
2035.7073812263686,5355659.340284751
2035.7101211025263,5356148.204550697
2035.7128609786837,5356636.876795871
2035.7156008548413,5357125.357052628
2035.718340730999,5357613.645353237
2035.7210806071566,5358101.741730047
2035.723820483314,5358589.646215403
2035.7265603594717,5359077.358841812
2035.7293002356294,5359564.879641694
2035.732040111787,5360052.208647554
2035.7347799879446,5360539.345891926
2035.737519864102,5361026.291407349
2035.7402597402597,5361513.045226515
2035.7429996164174,5361999.60738204
2035.745739492575,5362485.977906609
2035.7484793687324,5362972.156832912
2035.75121924489,5363458.144193795
2035.7539591210477,5363943.940022018
2035.7566989972054,5364429.544350422
2035.759438873363,5364914.957211885
2035.7621787495204,5365400.178639282
2035.764918625678,5365885.208665645
2035.7676585018357,5366370.047323924
2035.7703983779934,5366854.694647147
2035.7731382541508,5367339.150668337
2035.7758781303085,5367823.415420676
2035.778618006466,5368307.488937262
2035.7813578826238,5368791.371251273
2035.7840977587814,5369275.062395921
2035.7868376349388,5369758.562404413
2035.7895775110965,5370241.8713101195
2035.7923173872541,5370724.989146324
2035.7950572634118,5371207.915946385
2035.7977971395692,5371690.651743662
2035.8005370157268,5372173.196571669
2035.8032768918845,5372655.550463837
2035.8060167680421,5373137.713453673
2035.8087566441998,5373619.685574721
2035.8114965203572,5374101.466860524
2035.8142363965148,5374583.05734478
2035.8169762726725,5375064.457061101
2035.8197161488301,5375545.666043179
2035.8224560249876,5376026.6843247
2035.8251959011452,5376507.511939509
2035.8279357773029,5376988.148921364
2035.8306756534605,5377468.595304103
2035.8334155296182,5377948.851121596
2035.8361554057756,5378428.916407713
2035.8388952819332,5378908.791196478
2035.8416351580909,5379388.475521832
2035.8443750342485,5379867.969417793
2035.8471149104062,5380347.2729184115
2035.8498547865636,5380826.386057739
2035.8525946627212,5381305.3088699775
2035.8553345388789,5381784.041389249
2035.8580744150365,5382262.58364975
2035.860814291194,5382740.935685673
2035.8635541673516,5383219.097531365
2035.8662940435092,5383697.0692210905
2035.869033919667,5384174.8507891875
2035.8717737958245,5384652.442270033
2035.874513671982,5385129.843697996
2035.8772535481396,5385607.055107603
2035.8799934242973,5386084.076533294
2035.882733300455,5386560.908009588
2035.8854731766123,5387037.549570996
2035.88821305277,5387514.0012521865
2035.8909529289276,5387990.263087741
2035.8936928050853,5388466.335112317
2035.896432681243,5388942.217360612
2035.8991725574003,5389417.90986731
2035.901912433558,5389893.412667256
2035.9046523097156,5390368.7257952085
2035.9073921858733,5390843.849286001
2035.9101320620307,5391318.783174463
2035.9128719381883,5391793.527495577
2035.915611814346,5392268.082284241
2035.9183516905036,5392742.447575429
2035.9210915666613,5393216.623404149
2035.9238314428187,5393690.609805403
2035.9265713189764,5394164.406814349
2035.929311195134,5394638.014466059
2035.9320510712917,5395111.43279568
2035.934790947449,5395584.661838353
2035.9375308236067,5396057.701629373
2035.9402706997644,5396530.55220395
2035.943010575922,5397003.213597369
2035.9457504520797,5397475.68584495
2035.948490328237,5397947.968982007
2035.9512302043947,5398420.063044005
2035.9539700805524,5398891.968066326
2035.95670995671,5399363.684084428
2035.9594498328674,5399835.211133761
2035.962189709025,5400306.5492499275
2035.9649295851827,5400777.698468448
2035.9676694613404,5401248.658824912
2035.970409337498,5401719.430354948
2035.9731492136555,5402190.0130941775
2035.975889089813,5402660.407078371
2035.9786289659708,5403130.61234322
2035.9813688421284,5403600.628924483
2035.9841087182858,5404070.45685792
2035.9868485944435,5404540.096179435
2035.9895884706011,5405009.546924854
2035.9923283467588,5405478.809130073
2035.9950682229164,5405947.882831021
2035.9978080990738,5406416.768063623
2036.0005479752315,5406885.464863956
2036.0032878513891,5407353.973268009
2036.0060277275468,5407822.293311846
2036.0087676037042,5408290.425031528
2036.0115074798618,5408758.36846326
2036.0142473560195,5409226.123643168
2036.0169872321771,5409693.690607449
2036.0197271083348,5410161.069392334
2036.0224669844922,5410628.260034046
2036.0252068606499,5411095.26256896
2036.0279467368075,5411562.077033365
2036.0306866129652,5412028.703463625
2036.0334264891228,5412495.141896134
2036.0361663652802,5412961.392367282
2036.0389062414379,5413427.454913608
2036.0416461175955,5413893.329571566
2036.0443859937532,5414359.016377683
2036.0471258699106,5414824.515368479
2036.0498657460682,5415289.826580624
2036.0526056222259,5415754.950050703
2036.0553454983835,5416219.8858153755
2036.0580853745412,5416684.6339113265
2036.0608252506986,5417149.194375245
2036.0635651268562,5417613.567243959
2036.066305003014,5418077.752554218
2036.0690448791715,5418541.750342842
2036.071784755329,5419005.560646643
2036.0745246314866,5419469.183502583
2036.0772645076443,5419932.618947539
2036.080004383802,5420395.867018458
2036.0827442599596,5420858.927752325
2036.085484136117,5421321.801186109
2036.0882240122746,5421784.487356934
2036.0909638884323,5422246.9863018375
2036.09370376459,5422709.298057928
2036.0964436407473,5423171.422662308
2036.099183516905,5423633.360152228
2036.1019233930626,5424095.110564849
2036.1046632692203,5424556.673937413
2036.107403145378,5425018.0503071835
2036.1101430215354,5425479.239711423
2036.112882897693,5425940.24218754
2036.1156227738506,5426401.057772856
2036.1183626500083,5426861.686504769
2036.1211025261657,5427322.128420664
2036.1238424023234,5427782.383558075
2036.126582278481,5428242.451954452
2036.1293221546387,5428702.333647316
2036.1320620307963,5429162.028674218
2036.1348019069537,5429621.5370727
2036.1375417831114,5430080.8588804575
2036.140281659269,5430539.994135092
2036.1430215354267,5430998.9428742835
2036.145761411584,5431457.705135699
2036.1485012877417,5431916.280957154
2036.1512411638994,5432374.67037638
2036.153981040057,5432832.873431176
2036.1567209162147,5433290.890159375
2036.159460792372,5433748.720598801
2036.1622006685297,5434206.364787422
2036.1649405446874,5434663.822763125
2036.167680420845,5435121.094563865
2036.1704202970025,5435578.18022759
2036.17316017316,5436035.07979239
2036.1759000493178,5436491.793296274
2036.1786399254754,5436948.320777319
2036.181379801633,5437404.662273635
2036.1841196777905,5437860.8178233225
2036.1868595539481,5438316.787464624
2036.1895994301058,5438772.571235701
2036.1923393062634,5439228.169174785
2036.195079182421,5439683.581320135
2036.1978190585785,5440138.807710003
2036.2005589347361,5440593.848382785
2036.2032988108938,5441048.703376794
2036.2060386870514,5441503.3727304125
2036.2087785632089,5441957.856482011
2036.2115184393665,5442412.154670107
2036.2142583155241,5442866.267333134
2036.2169981916818,5443320.194509594
2036.2197380678394,5443773.936238016
2036.2224779439969,5444227.492556925
2036.2252178201545,5444680.863504985
2036.2279576963122,5445134.04912078
2036.2306975724698,5445587.049442961
2036.2334374486272,5446039.864510168
2036.2361773247849,5446492.494361187
2036.2389172009425,5446944.939034722
2036.2416570771002,5447397.198569538
2036.2443969532578,5447849.273004437
2036.2471368294152,5448301.162378206
2036.249876705573,5448752.86672978
2036.2526165817305,5449204.386098007
2036.2553564578882,5449655.720521802
2036.2580963340456,5450106.870040075
2036.2608362102033,5450557.834691876
2036.263576086361,5451008.614516169
2036.2663159625185,5451459.209551989
2036.2690558386762,5451909.619838399
2036.2717957148336,5452359.845414451
2036.2745355909913,5452809.886319343
2036.277275467149,5453259.742592185
2036.2800153433066,5453709.414272156
2036.282755219464,5454158.901398426
2036.2854950956216,5454608.204010306
2036.2882349717793,5455057.322147025
2036.290974847937,5455506.255847875
2036.2937147240946,5455955.005152182
2036.296454600252,5456403.570099256
2036.2991944764096,5456851.950728555
2036.3019343525673,5457300.147079449
2036.304674228725,5457748.159191377
2036.3074141048824,5458195.987103766
2036.31015398104,5458643.630856187
2036.3128938571977,5459091.090488123
2036.3156337333553,5459538.366039127
2036.318373609513,5459985.4575487785
2036.3211134856704,5460432.36505665
2036.323853361828,5460879.088602449
2036.3265932379857,5461325.628225805
2036.3293331141433,5461771.98396641
2036.3320729903007,5462218.15586395
2036.3348128664584,5462664.143958247
2036.337552742616,5463109.94828904
2036.3402926187737,5463555.568896135
2036.3430324949313,5464001.005819366
2036.3457723710887,5464446.259098557
2036.3485122472464,5464891.328773671
2036.351252123404,5465336.214884588
2036.3539919995617,5465780.917471251
2036.356731875719,5466225.436573599
2036.3594717518768,5466669.772231704
2036.3622116280344,5467113.924485558
2036.364951504192,5467557.893375216
2036.3676913803497,5468001.678940761
2036.3704312565071,5468445.281222269
2036.3731711326648,5468888.700259949
2036.3759110088224,5469331.936093933
2036.37865088498,5469774.988764414
2036.3813907611377,5470217.85831161
2036.3841306372951,5470660.544775735
2036.3868705134528,5471103.048197136
2036.3896103896104,5471545.368616083
2036.392350265768,5471987.506072899
2036.3950901419255,5472429.460607911
2036.3978300180831,5472871.232261574
2036.4005698942408,5473312.821074261
2036.4033097703984,5473754.227086413
2036.406049646556,5474195.450338494
2036.4087895227135,5474636.490870962
2036.4115293988712,5475077.348724405
2036.4142692750288,5475518.023939337
2036.4170091511864,5475958.516556328
2036.4197490273439,5476398.8266159445
2036.4224889035015,5476838.9541588845
2036.4252287796592,5477278.899225764
2036.4279686558168,5477718.661857263
2036.4307085319745,5478158.24209409
2036.4334484081319,5478597.639976942
2036.4361882842895,5479036.8555466505
2036.4389281604472,5479475.888843964
2036.4416680366048,5479914.739909698
2036.4444079127622,5480353.408784654
2036.44714778892,5480791.895509772
2036.4498876650775,5481230.200125905
2036.4526275412352,5481668.322673973
2036.4553674173928,5482106.2631949205
2036.4581072935503,5482544.021729682
2036.460847169708,5482981.598319326
2036.4635870458656,5483418.99300484
2036.4663269220232,5483856.205827273
2036.4690667981806,5484293.236827666
2036.4718066743383,5484730.08604719
2036.474546550496,5485166.753526938
2036.4772864266536,5485603.239308061
2036.4800263028112,5486039.54343174
2036.4827661789686,5486475.665939142
2036.4855060551263,5486911.606871572
2036.488245931284,5487347.366270249
2036.4909858074416,5487782.944176455
2036.493725683599,5488218.340631464
